run number	sum (time * BBCC rate)
23033021	479.951
23033022	479.951
23033023	479.951
23033024	479.951
23033025	479.951
23033026	479.951
23033027	479.951
23033028	479.951
23033029	479.951
23033030	479.951
23033031	479.951
23033032	479.951
23033033	479.951
23033034	479.951
23033035	479.951
23033036	479.951
23033037	479.951
23033038	479.951
23033039	479.951
23033040	480.023
23033041	480.615
23033042	481.185
23033043	481.753
23033044	482.365
23033045	482.959
23033046	483.217
23033047	483.771
23033048	484.322
23033049	484.572
23033050	485.105
23033051	485.164
23033052	485.331
23033053	485.653
23033054	485.703
23033055	486.361
23033056	486.861
23033058	487.405
23033059	487.443
23033060	487.826
23034001	488.277
23034002	488.56
23034003	488.667
23034004	488.667
23034005	488.667
23034006	488.667
23034007	488.667
23034008	488.686
23034009	488.932
23034010	489.163
23034011	489.586
23034012	489.748
23034013	489.879
23034017	490.294
23034018	490.711
23034019	491.344
23034020	491.915
23034021	492.307
23034022	492.385
23034023	492.988
23034024	493.198
23034025	493.772
23034026	494.344
23034027	494.905
23034028	495.252
23034029	495.621
23034032	496.377
23034033	496.588
23034034	496.588
23034035	496.588
23034036	496.588
23034037	496.588
23034038	496.588
23034039	496.588
23034040	496.588
23034041	496.588
23034042	496.588
23034043	496.588
23034044	496.588
23034045	496.588
23034046	496.588
23034047	496.588
23034048	496.588
23034049	496.588
23034050	496.644
23034051	496.985
23034052	497.409
23034053	497.442
23034054	497.789
23034055	497.878
23035001	498.382
23035002	498.857
23035003	498.903
23035004	499.365
23035005	499.583
23035006	500.097
23035007	500.677
23035008	500.787
23035009	501.235
23035010	501.584
23035011	501.637
23035012	501.808
23035013	502.353
23035014	502.887
23035015	502.951
23035016	503.439
23035017	503.827
23035018	503.965
23035019	504.066
23035020	504.066
23035021	504.066
23035022	504.066
23035023	504.066
23035024	504.066
23035025	504.066
23035026	504.066
23035027	504.066
23035028	504.066
23035029	504.066
23035030	504.066
23035031	504.066
23035032	504.066
23035033	504.066
23035034	504.066
23035035	504.066
23035036	504.066
23035037	504.066
23035038	504.138
23035039	504.245
23035041	504.902
23035042	505.487
23035043	505.763
23035044	506.294
23035046	506.837
23035047	507.532
23035048	508.136
23035049	508.69
23035050	509.241
23035051	509.267
23035052	509.797
23035053	510.431
23035054	510.923
23035056	510.978
23035057	511.001
23036001	511.119
23036002	511.631
23036003	512.196
23036004	512.292
23036005	512.292
23036006	512.292
23036007	512.316
23036008	512.831
23036009	513.355
23036010	513.909
23036011	514.405
23036012	514.88
23036013	515.308
23036014	515.916
23036015	516.054
23036016	516.592
23036017	517.147
23036018	517.516
23036023	518.173
23036024	518.657
23036025	519.105
23036026	519.141
23036027	519.155
23036028	519.946
23036029	519.946
23036030	519.946
23036031	519.946
23036032	519.946
23036033	519.946
23036037	520.111
23036038	520.567
23036039	520.837
23036040	520.866
23036041	521.4
23036043	521.474
23036047	522.229
23036048	522.818
23036049	523.43
23036050	524.149
23036051	524.587
23036052	525.11
23036053	525.204
23036054	525.204
23036056	525.287
23036058	525.985
23036059	526.576
23037001	527.147
23037002	527.725
23037003	528.294
23037004	528.687
23037006	529.261
23037007	529.804
23037008	530.361
23037009	530.881
23037010	531.39
23037011	531.706
23037012	532.207
23037013	532.737
23037015	533.007
23037019	533.568
23037020	533.581
23037021	533.581
23037024	533.811
23037025	533.912
23037026	534.198
23037027	534.724
23037028	534.771
23037029	534.976
23037030	535.547
23037031	535.935
23037032	535.979
23037033	536.587
23037034	536.612
23037035	536.982
23037036	537.541
23037037	538.104
23037038	538.654
23037039	539.223
23037040	539.749
23037041	540.098
23037042	540.85
23037043	541.351
23037044	541.824
23037045	541.978
23037046	541.978
23037047	541.978
23037048	541.978
23037049	541.978
23037050	542.091
23037051	542.676
23037052	542.908
23037053	543.459
23037054	543.477
23037055	544.035
23037056	544.602
23037057	545.112
23037058	545.276
23037059	545.303
23037060	545.604
23037061	545.78
23037065	545.989
23037066	546.554
23037067	547.107
23037068	547.632
23037070	547.914
23037071	547.987
23037072	548.258
23037073	548.751
23038001	549.251
23038002	549.41
23038003	549.981
23038004	550.033
23038005	550.1
23038006	550.1
23038007	550.156
23038008	550.791
23038009	550.857
23038010	551.541
23038012	551.946
23038013	552.325
23038016	552.87
23038017	553.404
23038018	553.985
23038019	554.011
23038020	554.543
23038021	554.585
23038022	555.112
23038023	555.644
23038024	556.134
23038027	556.181
23038028	556.496
23038029	556.52
23038030	556.543
23038031	556.636
23038032	557.182
23038033	557.642
23038034	558.021
23038035	558.131
23038036	558.226
23038037	558.226
23038038	558.226
23038039	558.226
23038040	558.226
23038041	558.226
23038042	558.289
23038043	558.706
23038044	558.724
23038046	559.1
23038047	559.474
23038048	559.491
23039001	560.011
23039002	560.373
23039005	560.89
23039006	561.316
23039007	561.83
23039008	561.944
23039009	562.45
23039010	562.922
23039011	563.223
23039012	563.679
23039013	564.096
23039014	564.118
23039015	564.578
23039016	565.009
23039017	565.44
23039018	565.517
23039019	565.538
23039020	565.594
23039021	565.664
23039022	565.754
23039023	565.896
23039024	565.896
23039025	565.963
23039026	566.568
23039028	566.612
23039029	567.233
23039030	567.814
23039031	568.48
23039032	568.52
23039033	569.249
23039034	569.792
23039035	570.298
23039036	570.913
23039037	571.492
23039040	571.967
23039042	572.058
23039043	572.111
23039044	572.133
23039045	572.351
23039046	572.388
23039047	572.433
23039048	573.087
23039049	573.542
23039050	573.978
23039051	574.289
23039052	574.634
23039053	574.711
23039054	574.711
23039055	574.778
23039056	575.353
23039057	575.959
23039058	576.534
23039059	576.614
23039060	576.745
23039061	576.928
23039062	577.049
23039063	577.049
23039064	577.049
23039065	577.049
23039066	577.049
23039067	577.27
23039068	578.009
23040001	578.51
23040002	579.091
23040003	579.636
23040004	579.94
23040005	580.382
23040006	580.95
23040007	581.556
23040008	581.615
23040009	582.115
23040010	582.401
23040011	582.893
23040015	583.455
23040016	583.958
23040017	584.453
23040019	584.932
23040020	585.168
23040024	585.373
23040025	585.848
23040026	585.94
23040027	585.94
23040029	585.94
23040030	586.417
23040031	586.613
23040032	587.044
23040033	587.253
23040034	587.753
23040035	587.92
23040036	588.431
23040037	588.591
23040038	588.926
23040039	589.094
23040040	589.5
23040041	589.655
23040042	590.104
23040043	590.247
23040044	590.543
23040045	590.688
23040046	591.08
23040047	591.22
23040048	591.438
23040049	591.439
23040050	591.439
23040051	591.44
23040054	591.44
23040055	591.442
23040056	591.443
23040057	591.445
23040058	591.446
23040059	591.448
23040060	591.449
23040061	591.451
23040062	591.452
23041002	591.453
23041003	591.453
23041004	591.454
23041007	591.454
23041008	591.456
23041009	591.456
23041010	591.458
23041011	591.458
23041012	591.459
23041013	591.46
23041014	591.461
23041015	591.463
23041016	591.463
23041017	591.464
23041018	591.464
23041019	591.464
23041020	591.49
23041023	591.609
23041024	591.675
23041025	591.72
23041026	592.378
23041027	592.409
23041028	593.015
23041029	593.685
23041030	594.209
23041031	594.294
23041032	594.341
23041033	594.593
